"customer_id","credit_score","estimated_salary"
"15717879",712,174118.93
"15740878",655,85736.26
"15794468",641,121138.77
"15773277",676,84199.78
"15572657",472,181224.56
"15800295",644,141230.07
"15672397",598,158111.71
"15684921",792,130639.01
"15720676",700,17040.82
"15731829",616,25662.27
"15732672",743,193360.69
"15692406",427,121485.10
"15764405",731,162452.65
"15757537",610,141137.53
"15793307",724,185541.20
"15660679",653,118383.18
"15666856",774,8214.41
"15687372",547,46521.45
"15667289",719,10772.13
"15624641",740,199290.68
"15734610",543,85983.54
"15631882",688,129870.93
"15642709",474,63158.22
"15811026",505,171070.52
"15596303",688,53222.15
"15787255",650,179834.45
"15617166",610,114514.64
"15742442",705,139162.15
"15758692",669,50249.16
"15568238",650,113469.65
"15730353",550,147484.13
"15731555",595,191448.96
"15582404",572,119381.41
"15721462",622,33277.31
"15632899",662,73107.53
"15808526",783,96590.39
"15694349",714,6923.11
"15718465",671,176403.33
"15682995",600,64349.60
"15584776",847,116097.26
"15777772",650,29861.13
"15576156",710,48426.98
"15646756",682,32770.56
"15742886",642,117060.20
"15586135",536,136197.65
"15616152",754,27438.83
"15721460",678,192156.54
"15727317",533,69409.37
"15649536",741,58440.43
"15754929",757,192519.39
"15572051",721,144874.67
"15668142",700,175373.46
"15701176",663,440.20
"15708422",677,76637.38
"15655632",655,49480.66
"15744606",832,10417.87
"15612140",721,67976.57
"15656086",542,140929.98
"15655298",654,47139.06
"15644796",821,126241.40
"15726250",508,22614.19
"15764432",588,48498.19
"15631721",691,103511.26
"15707479",664,122073.48
"15579826",439,65535.56
"15668104",479,160060.90
"15641604",850,155879.57
"15587240",518,194416.58
"15680767",717,21630.21
"15601594",698,157143.61
"15589969",850,52796.31
"15703728",700,121798.52
"15617790",626,41104.82
"15662500",774,10604.48
"15778526",719,78563.66
"15670584",646,170821.43
"15748069",485,113266.09
"15680597",784,171768.76
"15628992",850,54416.18
"15719624",669,130755.34
"15812767",731,141180.66
"15689201",721,183421.76
"15614716",515,132770.11
"15683618",774,24400.37
"15799631",585,180318.60
"15692259",695,111565.45
"15590966",729,2002.50
"15656426",713,82565.01
"15675256",555,121789.30
"15751185",699,193785.87
"15789582",587,64593.07
"15651103",762,196993.69
"15672299",510,175518.31
"15772250",842,17268.02
"15763922",608,60901.72
"15633870",850,100750.03
"15624323",642,195224.91
"15688612",850,3510.18
"15694644",455,81250.79
"15587174",726,91844.14
"15579559",544,80676.83
"15775430",651,129912.74
"15623695",814,142029.17
"15760849",537,137651.60
"15813095",553,33877.29
"15705281",800,78744.39
"15812594",791,96734.46
"15626322",699,164756.81
"15723105",756,164394.65
"15588449",591,162501.83
"15794849",850,10541.38
"15620000",760,59325.21
"15799720",569,178187.28
"15711287",661,142626.49
"15613102",670,181893.31
"15621440",694,156858.20
"15677146",728,33074.51
"15801169",764,50072.94
"15682421",683,100496.84
"15691910",663,101371.05
"15721779",826,180934.67
"15579548",735,105152.17
"15681075",682,706.50
"15607884",663,101168.90
"15767757",562,6795.61
"15791550",696,196111.35
"15658589",850,171960.76
"15670822",719,177497.40
"15629744",804,147995.96
"15660768",604,36209.10
"15726310",782,143614.01
"15641298",512,14828.54
"15625675",569,154775.70
"15713354",597,70529.00
"15633866",753,57896.27
"15704231",430,69759.91
"15735400",756,89938.08
"15632826",493,89578.32
"15751022",777,73464.88
"15664737",779,138542.87
"15681126",702,161888.63
"15738954",551,86937.20
"15662263",749,42241.54
"15621611",742,121207.66
"15783752",752,102930.46
"15709474",740,65121.63
"15701280",576,78498.04
"15671104",637,104769.96
"15796434",724,96498.14
"15781505",685,38691.34
"15625819",625,164804.02
"15753174",571,104152.65
"15654067",584,88866.92
"15724719",550,129890.94
"15624695",662,179258.67
"15718216",803,72051.44
"15586300",615,74580.80
"15783349",481,123995.15
"15725767",701,38960.59
"15791925",751,94951.27
"15793585",675,56642.97
"15576641",733,50783.10
"15749519",822,9149.96
"15684960",559,21006.10
"15591286",731,33759.41
"15668323",678,196622.28
"15608528",645,176353.87
"15645184",701,176943.59
"15702566",554,177966.24
"15660840",723,162198.32
"15750811",766,197643.24
"15733842",597,60420.07
"15581526",574,70550.00
"15662751",655,198798.44
"15684319",780,126310.39
"15702190",672,64515.50
"15588517",717,158580.05
"15801863",521,129353.21
"15584271",633,137273.97
"15700366",669,171575.54
"15804038",740,96528.00
"15720820",462,64421.02
"15743759",619,158444.61
"15749947",665,66548.58
"15670496",655,108008.05
"15746664",463,128268.39
"15745533",799,37464.00
"15761497",713,157381.14
"15628600",807,194257.11
"15627002",728,139059.05
"15614635",582,40893.61
"15731281",704,40261.49
"15814022",714,46203.31
"15659194",628,13126.90
"15745030",809,165675.01
"15691817",547,5459.07
"15707488",560,131919.48
"15784700",811,182372.35
"15710397",584,147600.54
"15687648",691,92865.41
"15732281",680,67142.97
"15607230",588,65611.01
"15567630",721,138564.48
"15587507",850,187391.02
"15733904",529,33656.35
"15709511",622,100618.17
"15579616",683,198134.90
"15694852",575,50368.87
"15589924",577,108787.00
"15799300",510,33099.41
"15731330",652,124550.88
"15694129",569,5159.21
"15620372",687,48228.10
"15744622",822,108798.36
"15799815",656,21085.12
"15759250",745,28922.25
"15732643",386,62514.65
"15690540",684,177506.66
"15803078",635,90605.05
"15652180",582,132029.95
"15741195",613,176903.35
"15743490",795,29239.29
"15575510",659,153662.88
"15732610",745,154389.18
"15602909",604,166224.39
"15734058",509,21646.20
"15801788",706,171037.63
"15702462",619,112649.22
"15683416",572,193014.26
"15794187",695,118120.88
"15792989",543,25650.04
"15613734",640,113048.79
"15606177",672,87372.49
"15636700",701,146651.99
"15645766",634,8227.91
"15671345",531,57034.35
"15652469",699,93003.21
"15749638",605,165574.54
"15728706",534,13566.48
"15735439",449,82796.29
"15778696",684,119830.08
"15624744",622,72155.85
"15584338",714,62762.12
"15726178",712,183235.33
"15794939",783,105206.48
"15788068",743,22512.44
"15572956",683,122305.91
"15780386",654,173617.09
"15791114",700,160670.37
"15708046",744,158958.90
"15719779",645,93073.04
"15591550",525,67238.01
"15639368",732,172576.56
"15699830",721,122580.48
"15569264",622,149043.78
"15595158",654,105218.45
"15599126",529,78463.99
"15650575",720,160849.43
"15641490",850,87834.24
"15680234",667,166317.71
"15592230",620,137309.06
"15626212",616,166984.44
"15700627",637,166996.46
"15782641",710,188022.44
"15784445",717,194467.23
"15813681",786,125449.47
"15596649",651,137452.57
"15700460",530,123475.88
"15724076",815,38941.44
"15784000",715,177852.57
"15733966",496,31532.96
"15612667",680,136377.21
"15654025",646,130541.10
"15589431",807,65636.92
"15578238",727,193305.35
"15566269",787,47307.90
"15639217",806,100809.99
"15688644",603,109145.20
"15662426",649,91167.19
"15720511",547,175295.89
"15567246",684,127433.47
"15647965",477,71167.17
"15679048",558,111184.67
"15675749",695,141756.32
"15782181",592,72678.75
"15795738",789,172832.90
"15773751",597,158086.33
"15655436",839,168184.62
"15691396",405,72950.14
"15796958",658,48378.40
"15801832",684,23135.65
"15661349",633,65675.47
"15719265",589,170676.67
"15779985",750,27366.77
"15663410",771,152479.64
"15704144",812,105383.49
"15774104",539,48189.94
"15812230",670,100324.01
"15742848",673,65657.29
"15745326",538,17682.02
"15674541",575,111342.66
"15728564",682,134158.09
"15580701",712,79176.09
"15688973",598,83103.46
"15709412",776,63908.86
"15607753",606,90896.04
"15705352",686,76076.20
"15602500",850,103902.11
"15672437",642,142223.94
"15720968",606,147533.09
"15730796",627,169156.64
"15768219",850,141242.57
"15663883",850,149458.73
"15589296",724,86950.72
"15586425",579,176925.69
"15679813",727,40357.39
"15681410",813,26687.22
"15668283",642,78702.98
"15624072",669,176163.74
"15669664",574,4896.11
"15682728",774,114899.13
"15573851",735,92220.12
"15733661",639,6251.30
"15710012",738,43018.82
"15763327",835,27548.06
"15668853",637,120454.20
"15639303",589,133961.19
"15691011",591,131753.97
"15638513",723,38019.74
"15648933",831,28144.07
"15628904",733,45959.86
"15644788",731,189528.72
"15598161",654,170481.98
"15745624",828,94845.45
"15733169",590,161253.08
"15801417",657,115260.72
"15592707",531,60721.40
"15593954",516,121365.45
"15714431",561,101693.73
"15638257",682,54132.93
"15690939",575,10666.05
"15723613",623,41227.67
"15813640",642,10712.82
"15707322",779,98912.69
"15588918",671,197202.48
"15600357",495,150720.39
"15747014",850,74780.13
"15809830",630,79377.45
"15662245",588,8763.87
"15651075",562,177112.70
"15642515",620,65565.92
"15594456",740,85016.64
"15583462",695,88689.40
"15757661",589,95985.64
"15729117",607,166792.71
"15749671",794,68730.91
"15566253",580,146891.07
"15595153",644,148727.42
"15698572",636,43134.58
"15674149",599,40318.33
"15623082",507,97633.93
"15797905",682,65069.03
"15746028",714,166335.00
"15582951",696,121904.44
"15616471",599,175235.99
"15641575",577,56185.05
"15638803",733,131625.14
"15808283",647,152323.04
"15811200",831,165840.94
"15733476",543,176692.65
"15633274",679,121904.14
"15582168",713,123663.63
"15807269",690,119644.59
"15602979",751,66825.33
"15660417",613,94875.03
"15590199",701,76304.73
"15641794",698,39755.00
"15779174",451,180142.42
"15785547",665,83238.40
"15795124",726,5078.90
"15718912",608,132424.69
"15592028",549,109057.56
"15580227",803,115676.61
"15657830",663,149401.33
"15798256",558,89891.40
"15643819",714,82500.84
"15754301",704,6416.92
"15726855",805,189428.75
"15755225",659,178833.34
"15725221",738,42766.03
"15789055",635,90883.12
"15617507",530,80619.09
"15668894",661,120646.40
"15589563",531,41409.36
"15693162",694,112317.89
"15750099",731,152128.36
"15795540",556,177670.57
"15794941",647,189159.97
"15611848",850,159403.68
"15581237",573,149536.15
"15738150",591,155492.87
"15678571",723,24847.02
"15736124",617,115387.40
"15623202",704,171971.25
"15804201",457,126106.40
"15596863",787,28228.35
"15696277",651,138113.71
"15748608",612,43018.98
"15723864",828,83611.45
"15802390",724,118863.38
"15774336",648,91947.74
"15648766",569,94488.82
"15659094",765,47058.21
"15606397",577,44719.50
"15642619",603,174478.54
"15666032",568,45611.51
"15595842",748,73853.94
"15753837",573,196517.43
"15783882",771,92914.67
"15799790",763,31372.91
"15628155",410,109733.73
"15703778",728,36083.96
"15722322",655,188435.38
"15639278",580,169963.20
"15568487",712,69320.97
"15682084",680,36145.53
"15642821",383,137702.01
"15601387",721,71594.26
"15710421",774,101828.39
"15726774",563,39546.32
"15649078",850,110805.79
"15641877",681,2168.13
"15796496",631,190067.12
"15815690",614,77789.01
"15631739",704,127654.37
"15625584",786,79602.86
"15802466",534,80619.17
"15697028",590,160346.30
"15575759",583,109638.78
"15567442",656,1276.87
"15746805",597,49374.82
"15636330",588,31580.80
"15714970",667,20560.69
"15653784",627,84584.69
"15693543",708,15246.83
"15773283",641,32607.77
"15742534",527,155846.69
"15569878",592,3232.82
"15729454",465,177668.55
"15578375",628,134441.60
"15785559",678,111032.79
"15649414",570,45214.04
"15701605",815,67208.30
"15686696",817,80985.88
"15625586",717,167573.06
"15654975",641,160110.65
"15782993",624,127825.25
"15774382",579,123535.05
"15689602",698,41595.30
"15756155",645,97628.08
"15812647",691,91359.79
"15736043",638,97755.29
"15696744",705,182528.44
"15602572",720,142956.48
"15674765",553,10789.30
"15678725",658,130461.09
"15694444",648,190994.48
"15795878",636,159463.80
"15735346",527,57589.29
"15687094",717,40437.67
"15790067",614,56459.45
"15605742",737,39920.00
"15566740",587,148798.45
"15664897",682,63737.19
"15585777",710,154997.64
"15650864",507,34777.23
"15806709",609,93718.16
"15633818",786,133112.41
"15713845",688,175479.92
"15639662",710,96.27
"15567013",779,30804.68
"15777784",733,197193.49
"15800251",583,96792.15
"15651315",627,132719.80
"15651450",666,112157.31
"15784218",620,38015.34
"15572398",614,164018.98
"15707962",606,46774.94
"15705663",700,189664.43
"15645355",677,26106.39
"15729557",850,191535.11
"15631436",564,158937.55
"15583073",771,25222.60
"15614361",620,29296.74
"15724684",610,54394.28
"15700083",609,9234.06
"15636541",683,26796.73
"15796015",633,11796.89
"15787222",676,128461.29
"15594270",693,14278.18
"15701524",709,46811.77
"15645847",569,109393.19
"15708867",684,3966.50
"15613140",565,63173.64
"15628893",681,66367.33
"15764073",503,16274.67
"15782879",656,180553.48
"15635964",566,107563.16
"15726087",592,100941.57
"15726313",687,110230.40
"15578073",686,142331.85
"15786249",616,199099.51
"15812850",494,85890.16
"15596972",534,143938.27
"15620579",695,131644.41
"15768270",579,112395.98
"15656597",432,71856.30
"15699446",816,35770.84
"15615004",730,124364.63
"15704771",593,78101.29
"15588372",715,143096.49
"15681439",775,14073.11
"15607509",539,47388.41
"15670343",576,72306.07
"15597968",617,184839.70
"15658432",688,47886.44
"15616431",608,130474.03
"15796957",597,73181.39
"15815552",670,65706.86
"15631871",616,104379.36
"15635870",579,192146.63
"15596713",786,66977.68
"15684211",704,158742.81
"15760521",796,189414.74
"15608408",598,159130.32
"15804721",602,97640.20
"15730272",619,86022.09
"15741988",492,10014.72
"15771728",641,17384.21
"15605113",518,143315.57
"15661945",623,31669.18
"15783816",733,12761.16
"15721207",625,93429.95
"15764072",759,42012.55
"15689412",604,15798.70
"15798385",512,56408.14
"15775339",520,4696.44
"15585256",805,25042.10
"15797329",626,130442.08
"15780220",656,136521.82
"15648951",785,199108.88
"15752409",553,124596.63
"15807524",569,134394.78
"15766649",670,144275.39
"15696812",586,123410.23
"15581295",617,143298.06
"15663234",508,129562.74
"15741417",624,4595.05
"15695174",654,146715.07
"15665168",681,163558.36
"15601503",578,6947.09
"15706131",621,9170.54
"15782758",632,199674.83
"15591091",644,157166.79
"15715877",821,46072.52
"15756918",754,3524.69
"15746662",568,45563.94
"15626679",584,59103.13
"15793343",549,189558.44
"15576774",729,45779.90
"15801316",523,21859.06
"15800514",477,162699.70
"15662232",675,8567.18
"15737778",782,132943.88
"15782096",616,12916.32
"15783522",738,128799.86
"15785373",717,99347.80
"15756272",526,40980.87
"15615245",660,40368.65
"15600174",525,94738.54
"15752956",629,88842.80
"15644882",616,136934.91
"15766272",521,109356.53
"15800620",691,199635.93
"15569764",687,158408.23
"15747458",677,95936.84
"15573171",695,126688.83
"15736769",663,150850.29
"15763381",496,27802.00
"15814430",747,32430.94
"15638607",546,137332.37
"15737133",706,28601.68
"15613945",472,108411.66
"15659937",703,122518.50
"15765287",850,9015.07
"15661723",667,94433.08
"15766064",559,110371.84
"15649616",636,141364.62
"15719017",672,16245.25
"15720919",667,108348.94
"15706706",648,171668.20
"15709653",497,67364.42
"15805104",743,107867.38
"15622442",619,194310.10
"15572801",639,33950.08
"15767598",540,197588.32
"15757897",766,428.23
"15568104",749,34948.77
"15763414",655,82084.30
"15732265",630,64804.59
"15621974",778,83556.65
"15803947",757,71926.28
"15720706",529,122925.44
"15759290",620,13133.88
"15651664",615,62845.64
"15795132",735,28411.23
"15811565",705,28640.92
"15713774",644,156787.34
"15691840",505,125307.87
"15682021",471,131736.23
"15612931",722,128262.14
"15676707",577,91366.42
"15601383",744,82290.81
"15662662",573,66190.21
"15752694",653,23920.65
"15590683",660,45438.38
"15773591",787,93360.35
"15723620",617,14496.67
"15671779",567,168521.72
"15672966",682,103318.44
"15624667",684,87219.41
"15812888",447,197490.39
"15724154",625,126812.63
"15749540",585,94283.09
"15621063",516,46857.52
"15661626",732,81491.70
"15698703",628,129107.97
"15801431",682,49732.90
"15649451",746,88728.47
"15626156",655,86981.45
"15606158",644,3740.93
"15589496",778,67949.32
"15730345",617,147636.46
"15572038",660,188891.96
"15643439",537,25482.62
"15604158",554,18391.93
"15657396",806,140168.36
"15709478",611,161064.29
"15628824",665,183542.08
"15814519",648,194238.92
"15636520",692,7900.46
"15794414",507,51424.29
"15643671",696,152450.84
"15700650",681,55816.20
"15680224",687,32909.13
"15784286",641,100637.07
"15693996",507,142911.99
"15764343",688,26287.21
"15704168",535,60775.76
"15680197",701,146257.77
"15633729",488,28332.00
"15577683",539,100919.19
"15800746",674,102591.90
"15788686",538,25554.40
"15742798",829,152107.93
"15596647",768,69381.05
"15756070",585,101728.46
"15775116",581,89040.61
"15575428",682,16910.98
"15654074",653,150468.35
"15695872",712,177613.19
"15568885",620,120672.09
"15725036",709,77142.85
"15632665",832,127804.66
"15571476",635,158344.63
"15776850",749,167179.48
"15623649",629,15404.64
"15751131",836,156036.19
"15688128",542,144725.14
"15678412",645,22558.74
"15770291",844,147342.03
"15583392",747,85470.45
"15690731",645,194656.11
"15697948",752,48505.10
"15608328",760,101491.23
"15766378",714,164117.69
"15600813",717,124626.57
"15706217",645,34490.06
"15601417",681,90967.37
"15610972",681,24208.84
"15674620",679,174873.09
"15785350",528,170262.97
"15749119",710,112289.06
"15756535",733,93783.00
"15700965",724,150026.79
"15791851",726,102036.82
"15717156",520,898.51
"15740846",556,95124.40
"15573284",579,11514.39
"15729083",674,27468.72
"15611612",570,37092.43
"15694381",631,171587.90
"15651737",623,80828.78
"15663168",665,169287.99
"15643426",523,13197.44
"15618245",706,54439.53
"15717527",619,38186.85
"15793478",593,27274.60
"15642248",608,65758.19
"15640377",526,97767.63
"15723950",684,115468.84
"15590327",604,98293.14
"15706199",636,182059.28
"15671514",669,128538.05
"15727041",624,108841.83
"15738063",631,18581.84
"15711733",753,146821.42
"15652320",588,100727.68
"15634180",729,39356.38
"15694566",602,169921.11
"15726103",689,42364.75
"15646351",486,28823.04
"15730044",809,182436.81
"15795186",562,115700.20
"15784890",763,16725.53
"15694125",669,56875.76
"15565891",709,56214.09
"15674254",554,193412.05
"15775206",699,83263.04
"15797627",732,13404.40
"15649853",625,184474.15
"15610379",599,121124.53
"15659800",584,152567.75
"15716236",499,10722.54
"15672053",526,58010.98
"15663933",625,163440.80
"15814236",537,102606.92
"15583597",696,80591.18
"15607395",679,177362.45
"15694556",684,120257.70
"15744109",850,180622.02
"15800688",495,130404.53
"15810878",537,147797.54
"15587835",850,57844.26
"15763515",513,162523.66
"15725882",618,54495.82
"15788022",802,169183.66
"15663917",547,80262.91
"15656865",613,8751.59
"15667971",592,102628.98
"15800366",546,94823.95
"15717231",721,90821.66
"15643188",671,153194.32
"15671351",624,87310.59
"15573628",751,146411.41
"15698953",636,74048.10
"15753888",607,23386.77
"15737961",509,92898.17
"15801701",653,45956.05
"15684419",709,71738.56
"15794266",559,103560.98
"15810711",684,52367.29
"15771270",635,152916.05
"15607786",709,4410.77
"15624519",656,74771.22
"15799910",793,193817.63
"15602479",609,26793.82
"15617419",618,32526.64
"15657603",850,824.00
"15570379",669,85250.77
"15772996",594,83508.93
"15729574",616,173599.38
"15737267",676,79342.31
"15799128",608,57600.66
"15813327",710,56191.99
"15711921",695,6770.44
"15654300",530,101694.67
"15569945",509,69113.14
"15569666",517,172674.36
"15681887",758,26606.28
"15608873",665,53353.36
"15762091",631,63747.51
"15722053",576,190112.05
"15782100",544,110317.39
"15765300",596,148623.43
"15743570",481,125253.46
"15608541",498,101954.78
"15750671",512,168462.26
"15813659",594,26215.85
"15757867",570,97045.32
"15652914",721,53534.80
"15723818",453,8949.20
"15713819",562,163116.75
"15656484",682,140745.91
"15778515",748,171515.84
"15803840",729,150803.44
"15735339",663,76884.05
"15600392",735,170454.93
"15625740",627,143104.30
"15663817",713,55701.62
"15734461",562,186370.30
"15780142",632,24275.32
"15709920",479,50774.81
"15684248",658,154279.87
"15643158",598,68462.59
"15693902",597,91036.74
"15578307",512,83681.97
"15585379",704,199484.96
"15758510",474,152491.22
"15692918",604,134875.37
"15705301",683,184366.14
"15718231",537,189839.93
"15567991",794,175643.44
"15772650",732,3268.17
"15574795",495,47089.72
"15706036",552,46562.02
"15768887",597,95159.13
"15723856",602,62487.97
"15812920",607,181598.25
"15691287",675,64815.05
"15804797",443,70196.23
"15708650",727,160383.47
"15712777",482,35848.12
"15786469",686,87278.48
"15669219",588,94498.82
"15641004",605,133486.36
"15648067",583,73107.60
"15704014",738,195333.98
"15645136",744,121525.48
"15709604",781,173843.21
"15713637",699,185227.42
"15793901",639,125244.18
"15569759",583,163113.41
"15712930",587,123006.91
"15586504",694,40463.03
"15677317",570,131363.57
"15664270",692,188305.85
"15731519",511,143994.86
"15745623",788,89368.59
"15813862",526,158365.89
"15641934",749,78753.12
"15713043",691,100408.31
"15700749",481,24677.54
"15697567",752,39570.78
"15715414",658,155665.76
"15639530",679,168294.27
"15726058",754,87908.01
"15725665",679,191198.92
"15698872",633,191207.03
"15812184",674,128954.05
"15742609",600,59905.29
"15815043",645,162012.60
"15640648",698,19231.98
"15627203",508,175749.36
"15786196",555,60533.96
"15612095",751,137508.42
"15674368",738,189430.86
"15783477",706,6723.66
"15757559",595,41371.68
"15591036",577,125140.72
"15761241",578,143683.75
"15695078",699,170770.44
"15645744",826,157397.57
"15566988",656,50595.15
"15749300",556,50390.98
"15594340",569,163150.03
"15607065",765,138280.17
"15778089",544,135067.02
"15773723",588,163534.75
"15697035",740,86657.48
"15679668",850,162087.82
"15709861",766,28879.30
"15791958",849,169203.51
"15791030",612,102426.12
"15695339",517,54676.10
"15658813",645,18369.33
"15715709",696,159888.10
"15722533",716,167636.15
"15683118",590,138889.15
"15672798",656,199392.14
"15680112",473,189560.43
"15714575",742,17375.27
"15806808",834,140225.14
"15590637",721,61018.85
"15657535",590,51907.72
"15696141",516,47018.75
"15811947",850,33700.52
"15649024",748,59636.43
"15594928",798,157147.59
"15765532",612,191393.26
"15741719",540,199862.75
"15665629",719,20016.59
"15728917",598,30635.52
"15762993",796,117832.88
"15571193",579,22497.10
"15653521",850,747.88
"15802220",599,76870.81
"15644132",724,107848.24
"15600832",508,103726.71
"15797919",773,178268.36
"15603743",526,126281.83
"15579714",542,196651.72
"15634295",470,5962.30
"15786680",805,21928.81
"15623499",548,127022.87
"15691823",672,162763.01
"15809279",773,113950.51
"15758039",614,104930.46
"15807163",537,52337.97
"15631639",704,179964.55
"15713770",586,83753.64
"15698167",677,182913.95
"15781710",558,166720.28
"15801296",634,192721.98
"15704378",655,180241.44
"15767891",619,48475.12
"15640667",662,126551.48
"15702145",705,64872.55
"15679738",527,98031.53
"15636634",630,93524.22
"15809227",850,56991.66
"15601811",668,183980.56
"15625494",573,130234.63
"15723737",680,32454.26
"15682955",758,75396.43
"15758856",597,167756.45
"15746065",580,24799.47
"15783865",622,60429.43
"15745455",638,74241.09
"15583033",640,78310.82
"15644212",644,119419.37
"15735688",753,91305.77
"15658577",629,25136.95
"15606887",775,193880.60
"15783026",701,47856.78
"15579892",708,4491.77
"15802088",521,101311.95
"15589323",636,38830.72
"15636395",529,26817.23
"15712772",757,199727.72
"15700937",767,67445.85
"15766659",525,161002.29
"15814033",759,20778.39
"15783007",520,41042.40
"15654183",738,67484.16
"15609899",548,121763.68
"15747323",535,157358.43
"15582591",615,110275.17
"15738835",850,43801.27
"15782404",487,9085.00
"15697480",731,143086.09
"15697045",726,100556.98
"15781234",609,140000.29
"15579891",714,186775.25
"15805690",694,133570.43
"15612139",786,154990.58
"15568834",698,27654.44
"15709917",601,137763.93
"15718843",769,25723.73
"15799494",850,186285.52
"15673439",646,142208.50
"15669011",659,169862.01
"15581388",487,41365.85
"15743153",740,30812.84
"15579787",686,155023.93
"15759966",612,159416.58
"15601045",655,76259.23
"15764021",617,105965.25
"15687218",674,50743.83
"15626452",711,147720.27
"15700964",624,167387.36
"15735358",682,4654.28
"15749472",775,130376.68
"15685872",727,173486.39
"15760851",629,93881.75
"15734588",684,36376.97
"15784594",549,128499.94
"15606435",593,105898.69
"15790247",536,11959.03
"15676433",707,98810.78
"15625905",592,65906.07
"15626414",703,151516.70
"15623220",723,37214.39
"15752857",452,92033.98
"15677908",552,195692.30
"15773013",633,6342.84
"15623972",479,95148.28
"15738627",768,21215.67
"15643392",742,19700.24
"15684868",668,134396.64
"15627854",707,135077.01
"15669253",754,133600.89
"15758023",544,99922.08
"15574558",718,41399.33
"15635256",762,159344.43
"15680399",772,18364.19
"15674720",691,98162.44
"15580249",502,84663.21
"15675431",563,36536.93
"15698285",676,79101.67
"15810775",576,16644.16
"15678173",629,158420.14
"15665222",625,48988.28
"15803908",628,96862.56
"15586039",471,96366.70
"15802570",811,146123.19
"15781451",504,135178.91
"15721019",687,158615.41
"15738588",660,71433.88
"15730657",548,55672.09
"15739292",609,150218.11
"15725945",659,162734.31
"15813159",526,21228.71
"15636820",725,62027.90
"15603880",519,60988.21
"15619494",562,108675.01
"15596992",482,72643.95
"15735025",535,9241.52
"15730759",561,153080.40
"15752912",661,72196.57
"15711316",771,199527.34
"15738785",545,156598.23
"15777896",850,74917.64
"15628963",601,111249.62
"15742126",712,59115.77
"15575623",589,148218.86
"15741652",600,77142.32
"15738884",642,67484.60
"15615050",575,63452.18
"15803005",570,103660.31
"15743498",532,163191.99
"15720463",796,62905.29
"15588695",833,44323.22
"15665802",642,97938.59
"15571144",655,126565.21
"15750731",736,185360.40
"15605134",617,183229.02
"15626044",762,106024.02
"15737910",703,167810.26
"15761076",507,138536.09
"15710105",581,184520.00
"15577402",593,20492.16
"15803337",648,134676.72
"15654372",462,138478.20
"15585867",596,125557.95
"15662488",627,82969.61
"15604813",494,158071.69
"15611644",627,43615.67
"15674928",850,119969.99
"15656100",632,140201.21
"15764293",490,80792.83
"15636423",715,141359.11
"15607629",679,23344.94
"15577313",619,5075.17
"15714493",465,95500.98
"15643359",736,79082.62
"15687913",501,199805.63
"15790935",535,52709.55
"15708693",759,56583.88
"15672016",819,3385.04
"15727605",533,12537.42
"15651144",632,64722.61
"15749401",686,75246.21
"15691874",687,198929.84
"15620735",667,69011.66
"15769781",699,52404.47
"15624611",497,163641.53
"15773071",780,154598.56
"15720371",652,173989.47
"15717984",477,61315.37
"15806407",652,143393.24
"15785042",488,124210.53
"15809302",572,151460.84
"15677550",755,20734.81
"15654096",779,43705.56
"15617320",693,180736.24
"15653065",530,104170.48
"15649112",738,27867.59
"15690526",690,55387.28
"15806945",611,196332.45
"15670066",643,116046.22
"15625761",632,93874.87
"15761525",727,76614.04
"15735080",508,6076.62
"15619537",550,122221.71
"15598162",754,24156.03
"15694300",759,135394.62
"15637235",794,91340.02
"15612444",549,146090.38
"15626457",671,172096.08
"15627995",756,135034.57
"15706128",632,84008.66
"15666430",579,91763.67
"15627385",748,137001.10
"15581323",488,106799.49
"15608109",710,10494.64
"15801942",619,79866.73
"15567431",773,186172.85
"15810167",657,91673.60
"15644501",579,18458.20
"15785290",542,8342.35
"15611157",709,138578.37
"15673837",617,38129.22
"15656822",568,107155.40
"15580560",769,29792.11
"15760641",608,7063.60
"15587584",503,21645.06
"15604146",608,137079.86
"15813974",731,172718.35
"15746986",850,106691.02
"15759741",591,72274.84
"15734892",579,32246.63
"15797194",570,80552.36
"15723786",709,16733.59
"15642726",611,1235.49
"15664339",775,50168.41
"15754526",699,33687.90
"15703037",618,178705.45
"15751412",704,66810.48
"15609558",835,45859.55
"15572408",714,63846.36
"15613923",581,100236.02
"15747000",592,19645.65
"15731781",551,178393.68
"15727198",689,78591.15
"15794273",604,124954.56
"15804950",514,3756.65
"15576304",698,152723.23
"15645200",581,187597.98
"15779627",573,70381.49
"15750755",449,156792.89
"15569654",850,35534.68
"15753079",612,151256.22
"15684995",690,51011.29
"15790763",599,111190.53
"15766458",498,69664.35
"15616221",497,63233.02
"15776124",802,40855.79
"15665811",644,95673.05
"15729804",714,80234.14
"15714062",690,189051.59
"15592197",522,145490.85
"15793116",502,196278.32
"15638231",730,162889.10
"15697678",590,174667.58
"15800412",458,3476.38
"15597610",553,19344.92
"15726634",479,95270.83
"15670866",693,107759.31
"15667462",707,118368.20
"15662574",636,52484.01
"15716926",807,178153.65
"15603554",513,49915.52
"15716800",582,33747.03
"15679429",694,59961.81
"15616122",777,18613.52
"15742172",598,198894.42
"15792305",762,57014.17
"15636016",588,131729.52
"15733138",663,79169.73
"15669741",777,106472.34
"15616954",592,17013.54
"15729238",631,150661.42
"15718242",725,86622.56
"15682914",850,115767.93
